,rating,submission_time,review_text,product_name,brand_name,rule_patterns_sentiment,dominant_topic
566,1,2023-03-17,"i used this on my acne and it made it more red and worse…does anyone know why, i’m trying so hard to love this but i can’t",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
567,5,2023-03-17,Works every time!! Dab it on after cleansing face and go to bed. The next morning the pimple is dried out.,Salicylic Acid Acne Healing Dots,Peace Out,Negative,2.0
568,5,2023-03-17,"Absolutely obsessed with these pimple patches! I’ve used other before and they just made my breakouts worse being my skin is extremely sensitive, but these worked amazingly! They didn’t irritate my skin and pulled all the gunk out of my skin / pimples!",Salicylic Acid Acne Healing Dots,Peace Out,Negative,0.0
569,5,2023-03-16,"I love these, I’ve used these for years, so receiving them to review I already knew I loved them. They are not the best for under the skin bumps, but if you have a breakout that’s more obvious, instead of picking at it, put these on it and when you wake up the next morning, it pulls the nasty stuff out real quick. I highlight reccomend!",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
570,5,2023-03-16,I lovee peace out acne dots. I applied this yesterday night and it removed my gunk by this morning.  I love that they stick properly and work so efficiently. I will continue to purchase them. Gifted by Peace Out Skincare.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
571,5,2023-03-15,"perfect for my skin. I was really sceptical about thoses patches, and it did work!",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
572,4,2023-03-15,I immediately felt my pimple being pulled out of my skin as soon as I put the patch on my face. The only thing I do not like is the price!,Salicylic Acid Acne Healing Dots,Peace Out,Neutral,0.0
573,1,2023-03-15,"This product was completely useless. It may have even made my blemishes last longer. They usually only has a couple days, but after using a few of these, my blemishes have been here for over a week. Stay away.",Salicylic Acid Acne Healing Dots,Peace Out,Negative,0.0
574,5,2023-03-14,OMG!!!! These acne dots are the best!!!!! They help heel my pimples so fast and the stick on all night; they don’t come off!! Best perchase ever.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
575,2,2023-03-14,I received these for free to try. My daughter is on birth control and has tried many products to help with her breakouts.  She applied as directed and we  didn’t notice and different,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
576,5,2023-03-13,"First things first- I received these patches complimentary from Peace Out Skincare. But more importantly, they do great work! I get regular whiteheads and sometimes those nasty cystic/inside zits that never want to go away. I put these on and notice significant improvement in the appearance and healing of the blemish versus what I used to do- pick at them. I’d recommend these to anyone who has breakouts.",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
577,5,2023-03-12,"A utiliser quand le bouton est prêt à sortir sinon il n’aura pas vraiment de résultat mais, sinon ça fait super bien",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
578,5,2023-03-12,What I really like about these dots is that they are thick! Definitely not invisible but I can wear them out and it will still blur the effect of a pimple. The reformulation of this is really good. I used to use the older formula and it didn’t work as well. I think it’s because it now contains actives. The aloe does help to soothe the redness and the retinol I think makes it not leave a dark mark. Gifted by Peace Out Acne.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
579,5,2023-03-11,These are just the best. It is so satisfying to take them off in the morning.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
580,5,2023-03-11,Wow! This acne dots work well and fast. I love that they are pretty much invisible and can be covered up with make up.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
581,4,2023-03-10,I use all the time. Definitely a go too👍. Clears away pimples almost overnight! Or at least reduces. I would say there are other cheaper options tho.,Salicylic Acid Acne Healing Dots,Peace Out,Negative,0.0
582,5,2023-03-10,The best pimple patches! They suck so much gunk out of my pimples and help them to heal quickly. They stay on all night and don’t move like some other brands. I also like that the adhesive on them doesn’t irritate my skin.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
583,5,2023-03-10,"I was so excited to try this product because lately I’ve been getting deep pimples that really need treatment while I’m sleeping! I wasn’t sure about these ones because I’ve only ever tried other brands, but I was so excited to see that it stayed on my face all night, and I actually really help my skin when I woke up",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
584,5,2023-03-09,"They really do work, but sit has to come to a head or u have to pop it open a little. I get very bad hormonal, cystic acne that will NOT come to a head. I finally got it to leak a little oil then put one of these on and it worked great.",Salicylic Acid Acne Healing Dots,Peace Out,Negative,3.0
585,5,2023-03-08,"I was never impressed with these simple pimple patches, I preferred the microdot ones but they can be pricey. These are great and effective. And they’re unnoticeable.",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
586,5,2023-03-08,"These completely flatten my zits and draw out any debris. Even when it seems like there is nothing left beneath the surface, I’ll put one more on for good measure and it will be full the next morning. Gross but so satisfying. They worked for me on both whiteheads, and deeper zits without a clear head.",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
587,5,2023-03-08,"I loved these Peace Out acne patches. I’ve tried a lot over the years and this one is a cut above the rest. I had pimple on my neck that has not wanted to “mature” I guess or go away, and with two Peace Out treatments it was gone and healed. It’s thinner and more sheer than any other patch I’ve tried. Blends in with skin perfectly. Will be buying these again.",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
588,2,2023-03-07,I received this product and was gifted this in a voxbox but I sadly didn’t see any results. I kept it on for a full day (24 hours) and nothing happened to my pimple. I tried it again with the same pimple and it did nothing again so personally didn’t work for my skin.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
589,5,2023-03-07,"If you buy anything from this brand, let it be these acne dots. Literally amazing and clears out those nasty whiteheads in 1 night. I think that these are better than the Hero ones, but those are good too if you’re looking for a cheaper alternative.",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
590,5,2023-03-06,These are amazing for anyone who picks at their face or wants to allow their skin to heal faster than otherwise. This dot also stayed on FOREVER - even through a massage (I had the dot on my lower cheek/neck),Salicylic Acid Acne Healing Dots,Peace Out,Positive,
591,4,2023-03-05,These seem to help. I wish they came in bigger sizes to help cover larger areas.,Salicylic Acid Acne Healing Dots,Peace Out,Neutral,2.0
592,1,2023-03-05,I’ve tried it so many times and it doesn’t suck out anything. What a waste,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
593,5,2023-03-04,I received this product free for review from Influenster. When I receive the product I had a pimple on my face so I put it on the night before the next morning. I woke up in the pimple had already went down.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
594,4,2023-03-03,"Gifted by Peace Out Skincare in exchange for my honest review. As someone who has suffered from bouts of acne her entire life, these have been a lifesaver for me! Now in my mid-forties, my acne has finally calmed down some, but I still get the occasional breakouts and these are like absolute magic for taking the swelling down in a flash. Formulated with salicylic acid, retinol and aloe, these little guys will not only stop your pimple in its tracks, but it will also help heal the skin and won’t overly dry out the area other. Perfect for popping on at the end of your skincare routine before going to bed. These are a bit pricier than some alternatives, but work wonderfully and really do help clear up any pesky breakouts quickly.",Salicylic Acid Acne Healing Dots,Peace Out,Positive,
595,5,2023-03-03,Ce produit est incroyable ! J’avais un bouton infecter hier et ce matin presque plus rien 😳,Salicylic Acid Acne Healing Dots,Peace Out,Neutral,4.0
596,4,2023-03-03,Love! This definitely get all the dirt out of your pores and work really well but i find it works much better if i pop my pimples before use,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
597,4,2023-03-02,These patches are really nice. They  help with the redness and aren’t too noticeable on the skin. And they made my pimple almost completely disappear is one night. So far I’m really happy with the results. I received this product complimentary from Peace Out Skincare.,Salicylic Acid Acne Healing Dots,Peace Out,Positive,
