,rating,submission_time,review_text,product_name,brand_name,rule_ratings_sentiment,tokens,rule_words_sentiment,rule_patterns_sentiment,processed_reviews,encoded_sentiment,rf_sentiment,rf_rating
244500,5,2023-03-04,"I received this product for free from Influenster and The INKEY List in exchange for my honest review. This product comes out like a smooth, thick, petroleum jelly like consistency. The color has a tannish tint, most likely from the oats. It has a clean, faint, oat smell that is nice. It went on the face nice and smooth, it did take a while to fully wash off. It took off my mascara completely pretty fast though! Once my face was clean, my skin felt amazing! It looked glowy, smooth, and felt extremely soft and hydrated. After using this for a few days, my skin has felt overall improved and clean. The price point is good, and I would definitely recommend!",Oat Cleansing Balm,The INKEY List,Positive,"['receive', 'product', 'free', 'influenster', 'inkey', 'list', 'exchange', 'honest', 'review', 'product', 'come', 'like', 'smooth', 'thick', 'petroleum', 'jelly', 'like', 'consistency', 'color', 'tannish', 'tint', 'likely', 'oat', 'clean', 'faint', 'oat', 'smell', 'nice', 'go', 'face', 'nice', 'smooth', 'take', 'fully', 'wash', 'take', 'mascara', 'completely', 'pretty', 'fast', 'though', 'face', 'clean', 'skin', 'felt', 'amaze', 'look', 'glowy', 'smooth', 'felt', 'extremely', 'soft', 'hydrate', 'use', 'day', 'skin', 'felt', 'overall', 'improve', 'clean', 'price', 'point', 'good', 'would', 'definitely', 'recommend']",Positive,Positive,receive product free influenster inkey list exchange honest review product come like smooth thick petroleum jelly like consistency color tannish tint likely oat clean faint oat smell nice go face nice smooth take fully wash take mascara completely pretty fast though face clean skin felt amaze look glowy smooth felt extremely soft hydrate use day skin felt overall improve clean price point good would definitely recommend,2,,
244501,5,2023-03-04,Really nice and classic facial cleanser! Made my skin feel very fresh and smooth,Oat Cleansing Balm,The INKEY List,Positive,"['really', 'nice', 'classic', 'facial', 'cleanser', 'make', 'skin', 'feel', 'fresh', 'smooth']",Neutral,Positive,really nice classic facial cleanser make skin feel fresh smooth,2,,
244502,5,2023-03-04,"I received this as a complimentary sample from Influenster for my honest review.  This Balm cleaned my skin and got all my makeup off, without Irritating my sensitive eyes. This works very well, the smell is almost a mix of oatmeal and Shea Butter.",Oat Cleansing Balm,The INKEY List,Positive,"['receive', 'complimentary', 'sample', 'influenster', 'honest', 'review', 'balm', 'clean', 'skin', 'get', 'makeup', 'without', 'irritate', 'sensitive', 'eye', 'work', 'well', 'smell', 'almost', 'mix', 'oatmeal', 'shea', 'butter']",Neutral,Positive,receive complimentary sample influenster honest review balm clean skin get makeup without irritate sensitive eye work well smell almost mix oatmeal shea butter,2,,
244503,4,2023-03-04,"Open my initial use of this, it is very thick and almost like rubbing thick honey on your face. It does not foam up, it makes your skin super soft. I love that it has oats in it to calm your skin. I have super sensitive skin and this is actually great for that. My face was calm and Not red after washing.",Oat Cleansing Balm,The INKEY List,Positive,"['open', 'initial', 'use', 'thick', 'almost', 'like', 'rub', 'thick', 'honey', 'face', 'foam', 'make', 'skin', 'super', 'soft', 'love', 'oat', 'calm', 'skin', 'super', 'sensitive', 'skin', 'actually', 'great', 'face', 'calm', 'red', 'wash']",Positive,Positive,open initial use thick almost like rub thick honey face foam make skin super soft love oat calm skin super sensitive skin actually great face calm red wash,2,,
244504,1,2023-03-04,Bought this thinking it would do what it says but it’s actually the most greasy thing I have used. The oily feeling doesn’t come off no matter how much you wash your face.,Oat Cleansing Balm,The INKEY List,Negative,"['bought', 'think', 'would', 'say', '’', 'actually', 'greasy', 'thing', 'use', 'oily', 'feel', '’', 'come', 'matter', 'much', 'wash', 'face']",Neutral,Positive,bought think would say ’ actually greasy thing use oily feel ’ come matter much wash face,2,,
244505,5,2023-03-04,"I received this free product from Influenster for my honest review. The consistency comes out into a thicker formula, once you start to rub it together it comes out into a oil base balm. This balm worked great on removing my makeup, especially my waterproof mascara and it’s great for sensitive skin.",Oat Cleansing Balm,The INKEY List,Positive,"['receive', 'free', 'product', 'influenster', 'honest', 'review', 'consistency', 'come', 'thicker', 'formula', 'start', 'rub', 'together', 'come', 'oil', 'base', 'balm', 'balm', 'work', 'great', 'remove', 'makeup', 'especially', 'waterproof', 'mascara', '’', 'great', 'sensitive', 'skin']",Neutral,Positive,receive free product influenster honest review consistency come thicker formula start rub together come oil base balm balm work great remove makeup especially waterproof mascara ’ great sensitive skin,2,,
244506,3,2023-03-04,Perfect for my skin . First time trying something like this and couldn’t be happier. Definitely will notice an improvement on your skin. A must try !,Oat Cleansing Balm,The INKEY List,Neutral,"['perfect', 'skin', 'first', 'time', 'try', 'something', 'like', '’', 'happier', 'definitely', 'notice', 'improvement', 'skin', 'must', 'try']",Neutral,Positive,perfect skin first time try something like ’ happier definitely notice improvement skin must try,2,,
244507,3,2023-03-04,I’m going to give this product a three-star rating because I have oily skin and this product just seemed to be a bit heavy for a daily cleanser however I did like it as makeup remover and it removed even my most stubborn waterproof eyeliner,Oat Cleansing Balm,The INKEY List,Neutral,"['’', 'go', 'give', 'product', 'three-star', 'rating', 'oily', 'skin', 'product', 'seem', 'bit', 'heavy', 'daily', 'cleanser', 'however', 'like', 'makeup', 'remover', 'remove', 'even', 'stubborn', 'waterproof', 'eyeliner']",Neutral,Positive,’ go give product three-star rating oily skin product seem bit heavy daily cleanser however like makeup remover remove even stubborn waterproof eyeliner,2,,
244508,1,2023-03-04,"I was gifted this cleansing Balm in exchange for my honest review, I happen to use an oil cleansing Balm on my daily routine, but this one really feels heavy and also runny when you Squirt it out. I don’t like how it feels heavy and has a palm oil smell. It does clean makeup but I wouldn’t recommend it. :/",Oat Cleansing Balm,The INKEY List,Negative,"['gift', 'cleanse', 'balm', 'exchange', 'honest', 'review', 'happen', 'use', 'oil', 'cleanse', 'balm', 'daily', 'routine', 'one', 'really', 'feel', 'heavy', 'also', 'runny', 'squirt', '’', 'like', 'feel', 'heavy', 'palm', 'oil', 'smell', 'clean', 'makeup', '’', 'recommend']",Neutral,Positive,gift cleanse balm exchange honest review happen use oil cleanse balm daily routine one really feel heavy also runny squirt ’ like feel heavy palm oil smell clean makeup ’ recommend,2,,
244509,3,2023-03-04,I received free and complimentary from influencer to reciew for my honest opinion. Too heavy and thick. I am sure this is a lovely cleanser but I did not like the consistency. While I did think it cleaned my face it felt slimy and I felt like there was a film over my skin. Maybe it was hydrating but it felt too heavy. No irritation or sensitivity though.,Oat Cleansing Balm,The INKEY List,Neutral,"['receive', 'free', 'complimentary', 'influencer', 'reciew', 'honest', 'opinion', 'heavy', 'thick', 'sure', 'lovely', 'cleanser', 'like', 'consistency', 'think', 'clean', 'face', 'felt', 'slimy', 'felt', 'like', 'film', 'skin', 'maybe', 'hydrate', 'felt', 'heavy', 'irritation', 'sensitivity', 'though']",Neutral,Positive,receive free complimentary influencer reciew honest opinion heavy thick sure lovely cleanser like consistency think clean face felt slimy felt like film skin maybe hydrate felt heavy irritation sensitivity though,2,,
244510,4,2023-03-04,"For the price, I think this balm is good for a first phase of cleansing. It will break down product well. I think for everyday, it’s good for soothing the skin and breaking down my daily SPF.",Oat Cleansing Balm,The INKEY List,Positive,"['price', 'think', 'balm', 'good', 'first', 'phase', 'cleanse', 'break', 'product', 'well', 'think', 'everyday', '’', 'good', 'soothe', 'skin', 'break', 'daily', 'spf']",Positive,Positive,price think balm good first phase cleanse break product well think everyday ’ good soothe skin break daily spf,2,,
244511,3,2023-03-03,"i got set this product to review and to be honest it’s alright. i don’t hate it and im gonna use it to double cleanse but it is kind of hard to push out the package. i like it, the texture is kind of like vaseline like majority of cleansing balms. i don’t understand why people are complaining about it when its a cleansing balm not a cleanser.",Oat Cleansing Balm,The INKEY List,Neutral,"['get', 'set', 'product', 'review', 'honest', '’', 'alright', '’', 'hate', 'im', 'gon', 'na', 'use', 'double', 'cleanse', 'kind', 'hard', 'push', 'package', 'like', 'texture', 'kind', 'like', 'vaseline', 'like', 'majority', 'cleanse', 'balm', '’', 'understand', 'people', 'complain', 'cleanse', 'balm', 'cleanser']",Neutral,Positive,get set product review honest ’ alright ’ hate im gon na use double cleanse kind hard push package like texture kind like vaseline like majority cleanse balm ’ understand people complain cleanse balm cleanser,2,,
244512,5,2023-03-03,"I received this product for free from Influenster and The INKEY List in exchange for my honest review. This product comes out like a smooth, thick, petroleum jelly like consistency. The color has a tannish tint, most likely from the oats. It has a clean, faint, oat smell that is nice. It went on the face nice and smooth, it did take a while to fully wash off. It took off my mascara completely pretty fast though! Once my face was clean, my skin felt amazing! It looked glowy, smooth, and felt extremely soft and hydrated. After using this for a few days, my skin has felt overall improved and clean. The price point is good, and I would definitely recommend!",Oat Cleansing Balm,The INKEY List,Positive,"['receive', 'product', 'free', 'influenster', 'inkey', 'list', 'exchange', 'honest', 'review', 'product', 'come', 'like', 'smooth', 'thick', 'petroleum', 'jelly', 'like', 'consistency', 'color', 'tannish', 'tint', 'likely', 'oat', 'clean', 'faint', 'oat', 'smell', 'nice', 'go', 'face', 'nice', 'smooth', 'take', 'fully', 'wash', 'take', 'mascara', 'completely', 'pretty', 'fast', 'though', 'face', 'clean', 'skin', 'felt', 'amaze', 'look', 'glowy', 'smooth', 'felt', 'extremely', 'soft', 'hydrate', 'use', 'day', 'skin', 'felt', 'overall', 'improve', 'clean', 'price', 'point', 'good', 'would', 'definitely', 'recommend']",Positive,Positive,receive product free influenster inkey list exchange honest review product come like smooth thick petroleum jelly like consistency color tannish tint likely oat clean faint oat smell nice go face nice smooth take fully wash take mascara completely pretty fast though face clean skin felt amaze look glowy smooth felt extremely soft hydrate use day skin felt overall improve clean price point good would definitely recommend,2,,
244513,4,2023-03-03,A nice product that is easy to use and apply while also leaving my face feeling soft,Oat Cleansing Balm,The INKEY List,Positive,"['nice', 'product', 'easy', 'use', 'apply', 'also', 'leave', 'face', 'feel', 'soft']",Neutral,Positive,nice product easy use apply also leave face feel soft,2,,
244514,1,2023-03-03,Would give 0 stars if I could. Made an account just to say: this ripped my skin off where I had pimples. I have crater scars/ holes in my skin now. Doesn’t even take any sunscreen or makeup off. It is so thick it’s like rubbing wax on yourface.,Oat Cleansing Balm,The INKEY List,Negative,"['would', 'give', '0', 'star', 'could', 'make', 'account', 'say', 'ripped', 'skin', 'pimple', 'crater', 'scars/', 'hole', 'skin', '’', 'even', 'take', 'sunscreen', 'makeup', 'thick', '’', 'like', 'rub', 'wax', 'yourface']",Neutral,Negative,would give 0 star could make account say ripped skin pimple crater scars/ hole skin ’ even take sunscreen makeup thick ’ like rub wax yourface,0,,
244515,5,2023-03-03,I love this product!! It does a great job taking off my makeup. It also leaves my face feeling fresh and smooth.,Oat Cleansing Balm,The INKEY List,Positive,"['love', 'product', 'great', 'job', 'take', 'makeup', 'also', 'leaf', 'face', 'feel', 'fresh', 'smooth']",Positive,Positive,love product great job take makeup also leaf face feel fresh smooth,2,,
244516,3,2023-03-03,"I got this for free from Influenster in exchange for my honest review. I was super excited to try this, but it’s not for me. Too thick and greasy for me. I felt like I had chapstick all over my face.",Oat Cleansing Balm,The INKEY List,Neutral,"['get', 'free', 'influenster', 'exchange', 'honest', 'review', 'super', 'excite', 'try', '’', 'thick', 'greasy', 'felt', 'like', 'chapstick', 'face']",Neutral,Positive,get free influenster exchange honest review super excite try ’ thick greasy felt like chapstick face,2,,
